wave,tp
25922.983000382894,0.7691992400381952
25932.58702260548,0.7729131650771645
25942.19131441174,0.7762758495267708
25951.79587562921,0.7793246000328191
25961.40070608545,0.7820590943892929
25971.00580560801,0.7844738086070412
25980.611174024445,0.7865841069554506
25990.21681116231,0.7884465763933457
25999.822716849154,0.7901290463973611
26009.428890912528,0.7917334033898304
26019.035333179992,0.7934083202308589
26028.642043479085,0.7952619964269195
26038.249021637377,0.7973152494032776
26047.856267482406,0.7995307481779825
26057.463780841732,0.8018302819776782
26067.071561542904,0.8041295813955809
26076.67960941348,0.806363296121734
26086.287924281005,0.8084833538611241
26095.896505973036,0.8104419594055794
26105.50535431713,0.8121746712970713
26115.114469140837,0.8135960284795525
26124.723850271697,0.8146200327929463
26134.333497537278,0.8151867156328533
26143.94341076513,0.8152551424228048
26153.5535897828,0.8147999688726666
26163.16403441784,0.8138250163247471
26172.774744497812,0.8123421736201785
26182.385719850263,0.8104186329866304
26191.996960302742,0.8081630516911714
26201.608465682806,0.8056742343927562
26211.22023581801,0.8031715703052229
26220.832270535895,0.8008452331118768
26230.444569664032,0.7987329185451717
26240.057133029957,0.7968783562788558
26249.66996046123,0.7953612322937758
26259.2830517854,0.7942447706239121
26268.89640683003,0.7935410024095341
26278.510025422656,0.793223937349965
26288.123907390847,0.7932501271301594
26297.73805256215,0.7935618518472028
26307.352460764105,0.7940833341146677
26316.967131824276,0.79478026780703
26326.582065570223,0.7956607029945284
26336.19726182949,0.7967259944337709
26345.81272042962,0.7979673734038875
26355.428441198186,0.7993696603834027
26365.04442396272,0.8009204211747675
26374.66066855079,0.8026072054399799
26384.277174789946,0.8044232200866867
26393.893942507733,0.8063811818721225
26403.510971531712,0.8085005354731952
26413.12826168943,0.810788100582783
26422.745812808444,0.8132346049779452
26432.363624716305,0.8158161440397735
26441.98169724056,0.8184875132790608
26451.600030208767,0.8212156491875333
26461.21862344848,0.8239814449186471
26470.837476787245,0.8267392577802933
26480.456590052625,0.8294415900085211
26490.075963072166,0.8320559958220066
26499.695595673424,0.8345679813330475
26509.315487683944,0.836978144530698
26518.93563893128,0.8392686442137779
26528.556049242994,0.8414090413263937
26538.17671844663,0.8433811715738315
26547.797646369745,0.845181527403997
26557.41883283989,0.8468414744996005
26567.040277684617,0.848411595706913
26576.66198073148,0.8499435469165283
26586.28394180803,0.8515064952565731
26595.906160741815,0.8531476589141276
26605.5286373604,0.854882703898579
26615.151371491327,0.8567305061945519
26624.77436296215,0.8586912896177411
26634.39761160043,0.8607387356267339
26644.021117233704,0.8628434087776906
26653.64487968954,0.8649849266473825
26663.268898795486,0.867133652446103
26672.893174379085,0.8692336202671247
26682.517706267907,0.8712359672308966
26692.14249428949,0.8731218678172735
26701.76753827139,0.8748796980770616
26711.392838041163,0.8765071480719999
26721.01839342636,0.878029520255042
26730.644204254535,0.8794739067169061
26740.270270353238,0.8808549448635609
26749.896591550023,0.8821822429283974
26759.52316767244,0.8834526299453948
26769.149998548044,0.8846373591316933
26778.777084004392,0.885714648797101
26788.40442386903,0.8866726468821724
26798.032017969505,0.8874957564615876
26807.65986613339,0.8881870000832425
26817.28796818821,0.8887492414293517
26826.91632396154,0.8891921675858333
26836.54493328093,0.8895219333386752
26846.173795973926,0.8897226947924813
26855.80291186808,0.8897949388434356
26865.43228079094,0.8897488202310361
26875.061902570073,0.8896050919494968
26884.691777033022,0.8894059888035468
26894.321904007338,0.8891631472932484
26903.95228332058,0.88885414937004
26913.582914800296,0.8884895384367686
26923.21379827405,0.8880552737951845
26932.84493356937,0.8875224257335549
26942.476320513833,0.8869182240760942
26952.107958934976,0.8862996171687075
26961.739848660363,0.8856937049609658
26971.371989517535,0.8851018012294819
26981.004381334056,0.884553428149071
26990.637023937474,0.8840621177658688
27000.26991715534,0.8836242137778062
27009.903060815202,0.8832460959863371
27019.536454744622,0.8829261013675366
27029.170098771152,0.8826256298718175
27038.803992722336,0.8823329899218276
27048.438136425735,0.8821122133623428
27058.072529708897,0.8820138905875159
27067.707172399372,0.8820796116235925
27077.342064324726,0.8823502270818068
27086.977205312498,0.8828320739420065
27096.612595190247,0.883514515354185
27106.248233785518,0.8843598194794451
27115.88412092587,0.8853122930117071
27125.520256438856,0.8863442904029881
27135.15664015203,0.8874228065441818
27144.793271892937,0.888503012203057
27154.430151489138,0.8895302621565936
27164.06727876818,0.890408384649557
27173.70465355762,0.8910758240846847
27183.342275685005,0.89154445064568
27192.98014497789,0.8918287614942062
27202.61826126383,0.8919597686428123
27212.256624370373,0.8919596553903186
27221.89523412508,0.8918124743316443
27231.534090355493,0.8915201569382146
27241.173192889175,0.891129964251807
27250.812541553663,0.8907072547738261
27260.452136176533,0.890278531326492
27270.091976585314,0.889856374388949
27279.732062607574,0.8894505742015049
27289.372394070862,0.8890642284693212
27299.012970802727,0.888713437427519
27308.65379263072,0.888462151794216
27318.294859382408,0.8882969692500925
27327.936170885325,0.8880990720305463
27337.57772696703,0.8878015879724208
27347.21952745508,0.887370493097146
27356.861572177022,0.8867710371714971
27366.503860960413,0.88597976141294
27376.146393632807,0.8849791289046074
27385.78917002175,0.8837614597893868
27395.432189954798,0.8823329655182144
27405.075453259506,0.8806946411446707
27414.718959763428,0.8788327770344215
27424.362709294102,0.8766695407357287
27434.0067016791,0.8741501456257849
27443.650936745962,0.8713343980847126
27453.29541432224,0.8683131813145054
27462.9401342355,0.8651633625004372
27472.585096313287,0.8619648348558172
27482.230300383144,0.8588013456217588
27491.87574627264,0.8557698025913152
27501.52143380931,0.8529840272771443
27511.167362820725,0.8505470917761927
27520.813533134424,0.8485435778254913
27530.459944577968,0.8470134362052082
27540.1065969789,0.8459773676198545
27549.75349016479,0.8454631278798184
27559.400623963164,0.8454729403089526
27569.0479982016,0.8459818830092504
27578.695612707634,0.8469388289810678
27588.34346730883,0.848262997512284
27597.991561832732,0.8499000732328345
27607.639896106895,0.8517891334117766
27617.288469958872,0.853824563240936
27626.937283216223,0.8559081823036974
27636.586335706488,0.8579564356963028
27646.235627257232,0.8598545469777387
27655.885157695993,0.8614815540555624
27665.534926850334,0.8627756773457
27675.184934547804,0.863711874925167
27684.835180615963,0.8642659358086693
27694.485664882348,0.8644436862534683
27704.136387174527,0.8643341335431584
27713.787347320045,0.8640487753509781
27723.43854514646,0.8636714743432448
27733.089980481313,0.8632322996129418
27742.741653152167,0.8627634748474965
27752.393562986574,0.8623274844173971
27762.045709812086,0.8619581099551311
27771.69809345625,0.8616996530202647
27781.350713746626,0.8616029938084155
27791.003570510755,0.8616938478046607
27800.656663576206,0.8619637511794745
27810.309992770526,0.8623912697184604
27819.96355792126,0.8629663973503806
27829.61735885596,0.8636550415674166
27839.271395402193,0.8644042741102808
27848.9256673875,0.8651303571183072
27858.58017463943,0.8657425971599049
27868.23491698555,0.8661828751933809
27877.889894253407,0.8664309491393068
27887.545106270543,0.8665255577794129
27897.200552864528,0.866509684486332
27906.856233862894,0.8663918817443168
27916.512149093214,0.8661669142056431
27926.16829838303,0.8658974867050342
27935.82468155989,0.8656958772116282
27945.481298451352,0.8656219660536325
27955.138148884977,0.8657074369870618
27964.795232688306,0.8659958739807697
27974.452549688896,0.8665241453093264
27984.110099714297,0.8673187215726242
27993.76788259207,0.8682972651281078
28003.42589814975,0.8693433925797118
28013.08414621491,0.8704468015593586
28022.74262661509,0.8715908866604852
28032.40133917785,0.872721987447228
28042.06028373073,0.8738349967994063
28051.7194601013,0.8749146507994994
28061.3788681171,0.8759029599552057
28071.038507605685,0.8767488729231431
28080.698378394605,0.8774237438949309
28090.358480311428,0.877919759325831
28100.018813183684,0.8782125812896896
28109.67937683894,0.8782937189248681
28119.340171104748,0.8781527172308606
28129.001195808654,0.8777711595697899
28138.66245077822,0.877184420526455
28148.32393584099,0.8764727599087422
28157.985650824514,0.8756939517396533
28167.64759555636,0.8748704313549709
28177.309769864067,0.8740278225911092
28186.97217357519,0.8732099989055855
28196.634806517275,0.8724635165645266
28206.297668517895,0.8718071839130422
28215.960759404585,0.8712397055111395
28225.6240790049,0.8707546611478507
28235.2876271464,0.8703422805834133
28244.951403656632,0.8699816605827602
28254.61540836315,0.8696250086312245
28264.279641093504,0.869248659910299
28273.944101675246,0.8689424445980914
28283.608789935937,0.8687644020467101
28293.273705703123,0.8686861917702859
28302.93884880436,0.8686909967799754
28312.604219067187,0.8687691057572601
28322.269816319174,0.8688873117731777
28331.93564038787,0.8689883115796473
28341.601691100823,0.8689838220384426
28351.267968285585,0.868784300190067
28360.934471769713,0.8683493084650042
28370.601201380756,0.8676566600979778
28380.268156946273,0.8666946739877524
28389.93533829381,0.8654638381674099
28399.602745250915,0.8640050985194507
28409.270377645153,0.8624194730152297
28418.938235304067,0.8607760622252774
28428.606318055216,0.8591032732348922
28438.27462572615,0.8574644772295397
28447.943158144415,0.8559462234252739
28457.61191513758,0.8545951464144241
28467.280896533182,0.8534354838844764
28476.95010215878,0.8525346736576734
28486.61953184192,0.8519635739380356
28496.289185410165,0.8517315831943859
28505.95906269106,0.8518632176505119
28515.629163512167,0.852417996592505
28525.299487701024,0.8534134710840829
28534.970035085196,0.8548565079750596
28544.640805492236,0.8566953883776929
28554.31179874968,0.8587982787721021
28563.9830146851,0.8610477850099986
28573.654453126037,0.8633129357637638
28583.326113900053,0.8654561040842583
28592.99799683469,0.8673764184415119
28602.670101757507,0.868993501692613
28612.342428496057,0.870235867354355
28622.01497687789,0.8711127180049373
28631.68774673056,0.8716989431511025
28641.360737881616,0.8720496235501309
28651.033950158613,0.8722126716416229
28660.70738338911,0.872235443977082
28670.38103740065,0.8721263319797669
28680.05491202079,0.8718839547950114
28689.72900707708,0.8715254798491634
28699.40332239708,0.8710599700568284
28709.07785780833,0.8705181037349744
28718.752613138393,0.8699073681401186
28728.42758821482,0.8692091738296787
28738.102782865164,0.8684396465978658
28747.778196916966,0.8676214386612713
28757.453830197795,0.866756526016446
28767.129682535196,0.8658311555513892
28776.805753756722,0.8648541152368622
28786.482043689928,0.8638208762946665
28796.15855216236,0.8626887836913653
28805.835279001578,0.8614791962786728
28815.512224035134,0.8602765152496399
28825.189387090573,0.8591949603034821
28834.866767995452,0.858331922383798
28844.54436657733,0.8577766603859831
28854.22218266375,0.8576681881343867
28863.900216082267,0.858111934597869
28873.578466660438,0.8591485006566193
28883.256934225818,0.8606866791403727
28892.93561860595,0.8625945574542897
28902.614519628383,0.864754636460988
28912.293637120685,0.8670257895659055
28921.9729709104,0.8692956293866495
28931.652520825082,0.8714541016588337
28941.332286692286,0.8734215310038381
28951.012268339557,0.8752006828176214
28960.692465594457,0.8768371728899966
28970.37287828453,0.8783614478999562
28980.05350623733,0.8798299883490641
28989.734349280418,0.8812805402531099
28999.41540724134,0.8827435982817771
29009.09667994765,0.8842612008044248
29018.778167226897,0.8858699984617572
29028.45986890664,0.8876134763165484
29038.141784814427,0.8895080200267157
29047.823914777808,0.8915386084751532
29057.50625862434,0.8937031667384587
29067.188816181577,0.8960097561702502
29076.87158727707,0.8984398405700496
29086.554571738376,0.9009103110724025
29096.237769393036,0.903308982941289
29105.92118006861,0.9055373633726131
29115.60480359265,0.9075486477781407
29125.288639792714,0.9093177900498199
29134.97268849634,0.9107653497578467
29144.65694953109,0.9118157616804619
29154.341422724523,0.9124237205063594
29164.02610790418,0.9126692004644562
29173.711004897625,0.9127024827900699
29183.396113532395,0.9126268092648396
29193.081433636053,0.9124450764883674
29202.76696503616,0.9121181904463339
29212.452707560245,0.9116859717252682
29222.138661035886,0.9112078149964522
29231.824825290616,0.9107316836604777
29241.511200151996,0.91027064940441
29251.19778544758,0.9098292359290729
29260.88458100492,0.909419520987089
29270.57158665157,0.9090699438335702
29280.258802215074,0.9088224337200193
29289.946227522993,0.9086944242313518
29299.633862402876,0.9086612117090449
29309.32170668228,0.9087066433646053
29319.009760188754,0.9088391590001945
29328.698022749842,0.9090816823452721
29338.386494193117,0.9094650039009659
29348.07517434611,0.9099837113919284
29357.764063036393,0.9106034867333989
29367.4531600915,0.9112879802560282
29377.142465339002,0.9120098246759228
29386.831978606435,0.9127432786181187
29396.521699721365,0.913455545558285
29406.211628511333,0.9141146826923501
29415.9017648039,0.9147154626309764
29425.592108426616,0.9152789543920142
29435.28265920703,0.915797024694268
29444.9734169727,0.9162545327926098
29454.664381551178,0.9166539027873669
29464.355552770015,0.9169828538494555
29474.04693045676,0.9173079932034611
29483.73851443897,0.9177206879161297
29493.430304544203,0.9182206471370735
29503.122300599996,0.9187503247645952
29512.814502433917,0.9192174153108448
29522.50690987351,0.9195013723697789
29532.19952274633,0.9194801441337076
29541.892340879935,0.9191149221939143
29551.58536410187,0.9184225210963768
29561.278592239687,0.9174178244445848
29570.972025120944,0.916152540417727
29580.66566257319,0.9147242479869224
29590.359504423977,0.9131906505954243
29600.05355050086,0.9115743255929007
29609.747800631398,0.9098830566389655
29619.44225464313,0.9080421936352846
29629.136912363614,0.9060056665308246
29638.831773620408,0.9038553847172865
29648.526838241054,0.9017317407050532
29658.222106053116,0.8997473025301148
29667.91757688414,0.8979728457799406
29677.61325056168,0.8964848221434812
29687.309126913286,0.895367732004455
29697.005205766516,0.8947039237421789
29706.70148694892,0.8945505079542504
29716.39797028805,0.8949399315835163
29726.094655611458,0.8958675550721923
29735.791542746698,0.897298594389934
29745.488631521323,0.899209918254546
29755.185921762884,0.9015541782263893
29764.883413298936,0.904256529144095
29774.581105957026,0.9072556653327961
29784.278999564714,0.9104786724062645
29793.97709394955,0.9138568520415679
29803.675388939082,0.9173701743336463
29813.373884360866,0.9209362246376728
29823.072580042455,0.9243323642947788
29832.771475811405,0.9272788830956291
29842.47057149526,0.9296051085438076
29852.169866921584,0.9312128060277691
29861.86936191792,0.931982627144358
29871.569056311822,0.9318979558148427
29881.268949930847,0.9309431864203479
29890.969042602548,0.9290950067723142
29900.669334154467,0.9264738339201574
29910.36982441417,0.9233069271712663
29920.0705132092,0.919839920976174
29929.771400367114,0.9163022137392264
29939.472485715465,0.9129188170127562
29949.173769081804,0.9098583374386324
29958.875250293688,0.9072688577533556
29968.576929178656,0.9052832345045537
29978.278805564278,0.9039657502119269
29987.980879278097,0.9033214367184494
29997.683150147666,0.9032797067686766
30007.385618000542,0.9038021807904353
30017.088282664277,0.9048919451546734
30026.791143966413,0.9064551476665109
30036.494201734517,0.9083310359260932
30046.19745579613,0.9103583065536707
30055.90090597882,0.9124180834016159
30065.60455211012,0.9144694912568512
30075.308394017597,0.9164384424088354
30085.012431528794,0.9181606716012052
30094.716664471274,0.9195738753948985
30104.42109267258,0.9207107817663308
30114.12571596027,0.9216056051780996
30123.830534161894,0.9222225002634709
30133.535547105006,0.9224149174451536
30143.240754617156,0.922146348060143
30152.9461565259,0.9214013274443652
30162.651752658792,0.9201601555357412
30172.357542843383,0.9184848601003949
30182.063526907223,0.9164829210069715
30191.76970467787,0.9142776845870338
30201.476075982864,0.9119613255762457
30211.182640649775,0.9096192340875497
30220.889398506144,0.9073272675300597
30230.596349379524,0.9051607860243296
30240.30349309747,0.9031572972482844
30250.010829487535,0.9012691026787542
30259.71835837727,0.8994112915097171
30269.426079594235,0.8975141031573881
30279.133992965973,0.8955607960765961
30288.842098320045,0.8935540484827159
30298.55039548399,0.891391167690512
30308.258884285377,0.8890736364124588
30317.967564551745,0.8867671360529399
30327.676436110654,0.8845707895135669
30337.385498789656,0.8825371744853036
30347.094752416302,0.8807112074938139
30356.80419681815,0.8790640565436448
30366.513831822744,0.8775659699522281
30376.223657257637,0.8761734202515984
30385.933672950385,0.8748937506240665
30395.643878728548,0.8738350394122908
30405.354274419664,0.8730482895266838
30415.064859851296,0.8726457946249974
30424.775634850994,0.8726888614010297
30434.486599246306,0.8731830714834666
30444.19775286479,0.8742207309654616
30453.909095534,0.8758763206586421
30463.620627081484,0.8781503343207938
30473.3323473348,0.8808328872004128
30483.04425612149,0.883617953795226
30492.756353269117,0.8862841962744326
30502.46863860523,0.8886445432190225
30512.18111195738,0.8906250470164674
30521.893773153126,0.8922404113596403
30531.60662202001,0.8935357832620685
30541.319658385593,0.8946106186236201
30551.032882077423,0.8955928242720926
30560.74629292306,0.8966577479455998
30570.459890750044,0.8979569853013603
30580.17367538594,0.8996460631854829
30589.887646658295,0.9017823112184387
30599.601804394664,0.9042980565862825
30609.31614842259,0.9071797961628277
30619.030678569638,0.9103608724330295
30628.745394663354,0.9137053714771091
30638.460296531295,0.9171575837867725
30648.17538400101,0.920721428685621
30657.89065690005,0.9244365611643334
30667.606115055973,0.928258426053911
30677.321758296326,0.9320240076027028
30687.037586448667,0.9356520571457482
30696.753599340544,0.939084427233239
30706.469796799513,0.9422615164894852
30716.186178653123,0.9451582286389211
30725.902744728926,0.9477279404297371
30735.619494854483,0.9499238505994555
30745.336428857336,0.9516853184536663
30755.053546565046,0.9530680323559406
30764.770847805165,0.9542050860706033
30774.488332405235,0.9551502838246558
30784.206000192822,0.9559247429892497
30793.923850995467,0.9564678336946537
30803.641884640736,0.956704234192752
30813.360100956168,0.9565991960071019
30823.07849976932,0.9561506930607782
30832.797080907756,0.9554606245932336
30842.515844199006,0.9546179145191023
30852.234789470644,0.9536348029701889
30861.95391655021,0.952535970475154
30871.67322526526,0.9514025471692997
30881.39271544335,0.9503206647764453
30891.112386912027,0.9493341218782747
30900.832239498843,0.9485058134230945
30910.55227303136,0.9479296720900686
30920.272487337126,0.9477134739692585
30929.992882243685,0.9479521583015851
30939.7134575786,0.9486438670421031
30949.43421316942,0.9496680913844792
30959.155148843696,0.9508740768542953
30968.876264428985,0.9521565011127795
30978.597559752838,0.9534289813323843
30988.319034642805,0.9545390561783573
30998.040688926438,0.9553246854840654
31007.762522431294,0.9557348711810097
31017.484534984917,0.9557562240450158
31027.206726414875,0.9553898046008296
31036.929096548705,0.9546693622467431
31046.651645213973,0.9536370600652873
31056.374372238217,0.952362902282169
31066.097277449,0.9509646120477423
31075.820360673875,0.9496293938478134
31085.54362174039,0.9485185889407338
31095.267060476093,0.9477778354766848
31104.990676708552,0.9474938277036459
31114.714470265302,0.9476184107200639
31124.43844097391,0.9480737058556971
31134.162588661915,0.9487733137822356
31143.886913156883,0.9496205959814987
31153.61141428636,0.9504980513651782
31163.3360918779,0.9512608219407828
31173.06094575905,0.9518268180039928
31182.78597575737,0.9521982089348019
31192.51118170041,0.9523517285332516
31202.236563415725,0.9521699172952807
31211.96212073086,0.9515527494032945
31221.687853473377,0.9504897941685627
31231.41376147082,0.9490455906464075
31241.139844550748,0.9473099038803946
31250.86610254071,0.9453039726877107
31260.592535268264,0.9431031664071297
31270.319142560955,0.9409061660312438
31280.04592424634,0.9389066139819804
31289.772880151973,0.9372256628791763
31299.5000101054,0.9359665883018806
31309.227313934178,0.9352036432357745
31318.954791465865,0.9349724808879546
31328.682442528003,0.9353050021814483
31338.41026694815,0.9362091724207908
31348.13826455386,0.9376546081575564
31357.866435172684,0.9395657702455443
31367.594778632174,0.9418140360163937
31377.323294759884,0.9442628399963009
31387.051983383364,0.9468131358997193
31396.78084433017,0.9493747701267575
31406.509877427852,0.9518909578991269
31416.239082503962,0.9543600399141366
31425.968459386055,0.9567558127212067
31435.698007901683,0.9590484998510638
31445.4277278784,0.9612621471434227
31455.157619143753,0.9633708316669595
31464.8876815253,0.9652833877948056
31474.61791485059,0.9669281955259136
31484.34831894718,0.9683228032548821
31494.078893642618,0.9695243303079277
31503.809638764465,0.9705773443942834
31513.540554140258,0.9715453189127935
31523.271639597566,0.9725083410810119
31533.002894963935,0.9734901059460154
31542.73432006691,0.9744590526471995
31552.465914734054,0.9754122535358527
31562.19767879292,0.976340242433083
31571.929612071053,0.9771758586458005
31581.661714396007,0.9777870252115867
31591.39398559534,0.9781105780330673
31601.126425496604,0.9781364132980983
31610.859033927347,0.9778383933859487
31620.591810715123,0.9772468485162816
31630.32475568749,0.9763536427586467
31640.05786867199,0.9751688951779323
31649.79114949618,0.9738063478025429
31659.524597987616,0.9723762478639201
31669.25821397385,0.9709731160000239
31678.99199728244,0.9696474102877071
31688.72594774092,0.968372540331914
31698.46006517686,0.9671548796862172
31708.194349417812,0.9660935052081426
31717.928800291316,0.9652437457908541
31727.663417624935,0.9645807813318752
31737.39820124622,0.9640048302676346
31747.13315098272,0.9634655884430293
31756.868266661993,0.9630361329062783
31766.603548111583,0.9627904508866534
31776.338995159054,0.9627703477156481
31786.074607631952,0.9629652574417693
31795.81038535783,0.9633770183491562
31805.54632816424,0.9640179835057282
31815.282435878737,0.9649086947556634
31825.01870832887,0.9660118406052414
31834.75514534219,0.9671452891004918
31844.491746746262,0.9681621191140779
31854.228512368623,0.9690099702525036
31863.965442036835,0.9696808224488436
31873.70253557845,0.9701348712428544
31883.439792821016,0.9703366162846608
31893.177213592087,0.970299391669162
31902.91479771922,0.9699895923408203
31912.652545029963,0.9694635147389004
31922.390455351873,0.9688241965901216
31932.1285285125,0.968129966271465
31941.866764339393,0.9674284809441259
31951.605162660107,0.9667674007320293
31961.343723302198,0.9662209378730902
31971.082446093213,0.9658770380631967
31980.82133086071,0.965803591366343
31990.560377432237,0.9660128322684578
32000.299585635352,0.9665335498709064
32010.038955297598,0.9674143730227108
32019.778486246538,0.9687613570310932
32029.518178309725,0.970593602420013
32039.2580313147,0.9727496937672258
32048.99804508902,0.9750354083255749
32058.73821946025,0.9772422731527846
32068.478554255933,0.9791983622375284
32078.219049303614,0.9807610304827535
32087.959704430858,0.9817987152944458
